Trip.Miles	Fare	Date	Trip.Min	Trip.ID	Hour	Time
0.5	4.5	01/04(Wed.)	3.0	dd4b39aa69edb97b3ba6fc564d8bfa5b614474f4	14	Afternoon
1.8	9.25	01/05(Thu.)	12.0	370f7e55ab051c014013f8615b4655afa5cea917	16	Afternoon
2.1	8.5	01/04(Wed.)	8.0	974aaf5e7bcc28e72aed57eca7cf5db4551ede83	20	Evening
0.6	5.25	01/03(Tue.)	4.0	d65ee1f5e0840793340b28b74b49c4116e71f210	9	Morning
17.2	43.5	01/03(Tue.)	39.0	a68849839be9c872e278bfe1041e214190a54723	8	Morning
0.0	7.0	01/06(Fri.)	9.0	1360fcbd3f0c0ef63f0bc6a083f264d58f14defd	19	Evening
0.6	6.0	01/06(Fri.)	7.0	06d83b02a10e31a7d8b908a3acb17e7e75094d60	16	Afternoon
0.0	42.5	01/03(Tue.)	31.0	247250810a1140a2220c69dcbc7ff432c85ba560	17	Afternoon
14.7	41.25	01/07(Sat.)	38.0	447d6e3d5f8c7924de8524a51c52d8c595770131	4	Night
2.2	9.75	01/07(Sat.)	11.0	86b3cde705a7fd4521473b83f5d5053283e39a67	12	Afternoon
0.1	10.5	01/07(Sat.)	14.0	bc35a324a322674033001d97619e903f99663d55	1	Night
0.4	4.25	01/05(Thu.)	2.0	0621700e5436e03c271b6c3f809d48ec6d106a9e	16	Afternoon
3.54	12.25	01/05(Thu.)	12.3333333333	ee46904bd5fc241942f53fb5448fe0121a238756	11	Morning
0.0	3.5	01/05(Thu.)	2.0	cc20d0558f8d3d3583848e704b8082df455bbefc	21	Evening
0.0	6.5	01/01(Sun.)	8.0	4293708e3753984c02112a3c8d5728a75a302ec3	2	Night
5.3	15.25	01/06(Fri.)	10.0	d61d8612b7826fbfecd68f29de67be0c5564656d	0	Night
0.8	6.5	01/06(Fri.)	8.0	4dd31e1a6eab9bb0b2eb60a11c5627c500c000ff	10	Morning
0.0	7.75	01/05(Thu.)	9.0	c85b5e9886db2ca1ad6b4249e4372ef63d38c68f	17	Afternoon
0.59	4.75	01/02(Mon.)	2.033333	1530967b29d8679d735dd9903364b3ab09a0c44a	11	Morning
2.0	7.0	01/04(Wed.)	7.0	5ea1ecc4d6c1cfc8f785d2f84b9bfab8606fa853	8	Morning
2.3	9.25	01/01(Sun.)	13.0	9267df3281074415264d24b7e7a7915fbb6a458c	2	Night
18.0	45.75	01/05(Thu.)	36.0	f08f065f64c4e0838fbc2a5ffaa01b40f0b0c55a	15	Afternoon
0.5	5.0	01/04(Wed.)	4.0	6f34cf22b0d6cf90bebc370b0d90f98d56ace1bb	19	Evening
17.3	42.5	01/02(Mon.)	21.0	2bfab2186a28538bb6be645aee19da450ce32b17	11	Morning
0.5	5.0	01/01(Sun.)	4.0	d6350aaae161d7280d31dd8d49deafee8130c418	1	Night
0.8	5.5	01/04(Wed.)	5.0	8d9e794032793b99d5fff6f1f90cf2a1bab77d38	17	Afternoon
3.5	12.0	01/01(Sun.)	11.0	dd9cfddfd493c2af0a83f4eea46e5aad0499f091	1	Night
0.0	6.5	01/03(Tue.)	7.0	05232be1e840cf28adfb1f08c923bcff9ef6a821	16	Afternoon
2.1	9.25	01/05(Thu.)	10.0	c3fc1b4f8641f7007a449264567d4d6d72002466	14	Afternoon
0.0	11.75	01/03(Tue.)	0.0	f96a535e0069023d4ea32639a5b3819a1a1876ad	15	Afternoon
1.91	10.25	01/04(Wed.)	13.0	701cc925d83b1ec0bddbf5fd5d0f69ff93f43c51	17	Afternoon
0.9	6.75	01/05(Thu.)	8.0	f442c5aca1bfc79ecbab1f63274158623cec5955	23	Evening
0.8	5.25	01/05(Thu.)	3.0	da31686b3a0fb77b230a74d3a67b0b3a4558529f	21	Evening
9.6	26.5	01/06(Fri.)	23.0	1d0b399c8eca431a4aef4b9d97a4a0e527f2b1e8	19	Evening
2.68	11.5	01/07(Sat.)	14.1333333333	3df7b0b760875dd2fddeb7cc6f4d748f1eed3645	23	Evening
2.4	9.5	01/01(Sun.)	11.0	c37cc107b64b137e7be27981f6f056c136e568ed	0	Night
1.7	8.0	01/02(Mon.)	9.0	aa0cc5acd44872026d5a274ee2cf34e4729d6aeb	19	Evening
0.2	3.25	01/06(Fri.)	0.0	5cd87f4ed4df4a0b7af229a23141de93e333c0c7	9	Morning
2.0	8.25	01/01(Sun.)	8.0	0c0ffcc2fbfd322cfe8a5925b9abe274f2098986	23	Evening
12.7	34.0	01/04(Wed.)	32.0	bbb49e1b53204a5e8a15ab6e0a49c985ed2f2dd1	11	Morning
1.1	5.75	01/01(Sun.)	4.0	f4848565c65f9e618bc3e9000ae984bf1c1d2905	2	Night
1.0	7.0	01/03(Tue.)	9.0	30ec37d61fd2c02b5ee8edf57ed084ed3358478a	9	Morning
3.6	12.75	01/01(Sun.)	11.0	810af60ccf94f76afc5962bed53622cdd9902431	2	Night
1.7	12.5	01/04(Wed.)	25.0	c1af2980e12f7db5ad40939d1442920f4a2c9dba	17	Afternoon
3.7	13.0	01/07(Sat.)	17.0	742a7c9859b02465c5468619f5ac213362e60d09	21	Evening
0.0	7.25	01/06(Fri.)	8.0	a8aff921c3122ebf9448d1476cee31a29ec204a3	8	Morning
1.8	9.0	01/04(Wed.)	10.4833333333	1fca51ad7420a0e8128c360288d026b6fc462c48	21	Evening
1.6	8.75	01/03(Tue.)	12.0	0c88c37eeb5d577534556d3310d900d93db903e0	17	Afternoon
1.2	7.0	01/06(Fri.)	8.0	8e8cd1c67cf2629f376600b3968ceb307f5623e6	17	Afternoon
0.7	4.75	01/04(Wed.)	3.0	2dad9bbffc7466efc99ee7f14e3bdfa1663762e9	14	Afternoon
1.01	5.5	01/01(Sun.)	4.083333	e5c62e50bc9f5327974c2740ee9aa09fcfb38aa6	4	Night
1.0	6.0	01/06(Fri.)	6.0	d1b4d1d10f34f23c369abbd1c63509de40c3f8c6	19	Evening
0.3	4.0	01/07(Sat.)	1.0	736edcf25ab1cc54903b989d32d6763b24a46a7d	11	Morning
12.4	32.5	01/05(Thu.)	24.0	02423c3220a1bfa0e66a50b470a9df3458901fc7	18	Evening
2.0	9.5	01/06(Fri.)	13.0	3239364ff41ff2872a318baf76e52cd7ae5a5288	15	Afternoon
0.0	3.25	01/04(Wed.)	0.0	28d1703a23c44a00f19764a549a572f840df51dc	16	Afternoon
2.2	11.75	01/06(Fri.)	17.0	2b3ee5b2d147a515d86b2c1d5cbde3a7fc0d24d2	18	Evening
1.7	8.0	01/05(Thu.)	11.0	486d3b0138725eb2781e597242ad830b6b690332	13	Afternoon
1.17	8.0	01/04(Wed.)	10.0	f8a1386b41c2699a6b40185f9a7a1169542a793a	8	Morning
0.5	4.5	01/01(Sun.)	3.0	0ea9c8d9f5e1a3fad51e7068226f7afd22d7388c	4	Night
2.5	10.0	01/04(Wed.)	9.0	c2377eafd681044b64981eaeb1fd1f74e670377a	19	Evening
0.9	5.5	01/04(Wed.)	3.0	da7576e825445081e66b8835d2f162a136a25a7c	12	Afternoon
5.1	17.25	01/07(Sat.)	20.0	008e82e892e058bbec569ed1eb9b85fa3632f30b	20	Evening
0.0	7.0	01/05(Thu.)	10.0	d7b6e122d1f950039510e8b90e05ec580c98f4f6	19	Evening
0.3	17.0	01/01(Sun.)	22.0	6a3be96707e822814391ffe2eb8a20c2d8bf944b	1	Night
1.4	7.75	01/03(Tue.)	9.0	9c38dfb7d216177bcec938e73074f693d4d8182b	14	Afternoon
2.4	11.0	01/07(Sat.)	13.0	f5421cc55111f03c077d9cc831cb2ad06a7b59be	15	Afternoon
0.0	11.0	01/07(Sat.)	10.0	146355a0bc2fcda1c9d2c535332c200e4f2bee15	18	Evening
0.9	6.25	01/03(Tue.)	7.0	c55298e1ce967be25fe35937f65d2329d4d59242	11	Morning
1.2	6.0	01/06(Fri.)	5.0	0c11f70380bcb1b31a53932f9cb7146bae9f9962	10	Morning
0.7	5.0	01/01(Sun.)	3.0	06c25acdb781221883ce9c74edaa44264a9f537e	22	Evening
0.0	5.25	01/02(Mon.)	4.0	cc5264902b266ec2e1e0757d10e7e0babb6d28d3	1	Night
0.2	11.75	01/01(Sun.)	7.0	6c85d56d91ee26ca13159f785c951369359a5468	23	Evening
1.8	8.25	01/04(Wed.)	7.0	ba72b24387354b67832f8689eacce792e8a69268	7	Morning
0.0	7.5	01/01(Sun.)	0.0	68ecd6a83cdea7bc89bc5e53dd178ba5e1f21587	17	Afternoon
1.1	5.75	01/04(Wed.)	4.0	1c654f62a73d6fded33c8b9bb5a087bc25c80030	7	Morning
1.9	8.5	01/04(Wed.)	10.0	9c1210ebcdb24dd210925495d961edef9a518925	16	Afternoon
1.42	8.5	01/05(Thu.)	11.0	e63f2f7543ade7fb958a350d0d1804f59019665b	17	Afternoon
3.1	10.75	01/03(Tue.)	9.0	f79a480f30c7c4ff83b9751f3134f93dc3fc798c	10	Morning
0.0	12.25	01/05(Thu.)	11.0	a56d329c041932b1a02637c851c6c21cc23a9c39	9	Morning
0.5	5.0	01/06(Fri.)	5.0	c96fda43e0a8890dcdc31152d6b28f334b14cc72	16	Afternoon
0.0	18.5	01/05(Thu.)	11.0	070a1932771a666fc7a33bbf06a68aaf420a63d2	11	Morning
1.0	6.25	01/01(Sun.)	6.0	57117c7e57970bd256958ef03b28eff65d53168b	18	Evening
0.4	5.0	01/06(Fri.)	5.0	40e7117dd086262447b7743b27e9f48266f5a3ea	21	Evening
0.0	8.5	01/06(Fri.)	10.0	4a7b6d7588b38f24d60963ce3283ded8d45410e5	17	Afternoon
1.4	6.75	01/01(Sun.)	5.0	ec418c4a6516bc12efbb5240b59517e66d7d0508	2	Night
0.7	5.75	01/05(Thu.)	6.0	32fd79e012ae83294e43a75bc0313bbbcd493fc0	12	Afternoon
0.6	5.25	01/06(Fri.)	4.0	7d85a54c8948642c8d29fff083138ecacd78ff06	10	Morning
0.0	15.0	01/01(Sun.)	15.0	17b3c2863db63540c85d1110ce4ae43b769adf00	6	Morning
7.6	21.0	01/06(Fri.)	13.0	57eb1fec8a643fe23e1be982f909e56caadb737c	13	Afternoon
4.32	13.75	01/01(Sun.)	13.0	7e56df53aed8bb5a8d6c475ec00d653d5b199519	3	Night
0.0	3.25	01/01(Sun.)	84.0	86a4b7bee7b9bdbaaa2dc356f2fdfb0705eb87aa	20	Evening
1.5	8.0	01/05(Thu.)	10.0	5fc36e4f2ff94a065a540dcf61fde8eea2ca1f7b	17	Afternoon
7.3	20.5	01/03(Tue.)	18.0	82539ddb1040702b9a278368d8d3d054d06f3a1f	22	Evening
5.6	17.75	01/07(Sat.)	22.0	6f992d8e1739d6dbdf3e1d12470e48dc645e5e5e	18	Evening
3.9	15.0	01/04(Wed.)	24.0	2f9637c9a4b17774a490d50bf537128acedfee21	20	Evening
1.2	7.5	01/06(Fri.)	8.46666666667	5c45fa46f9ef6c3c77010a5aac0c5f401907b99f	12	Afternoon
0.8	5.25	01/06(Fri.)	4.0	5d248adcbbbd9a746bc305638ef117f06abdc339	23	Evening
1.9	9.0	01/04(Wed.)	12.0	5790bf40ca3746bcb778383f5cd628ddc5079ac9	16	Afternoon
0.0	6.75	01/05(Thu.)	0.0	a93fa20be8bcbc1274cee9b9d21db394c4f95291	12	Afternoon
0.1	8.75	01/04(Wed.)	4.0	0f2df4f116d5d838d63596b437194bac9ae2f9db	22	Evening
1.4	7.25	01/06(Fri.)	8.0	1746c1c0afde743174af14ae3117e5766a009644	12	Afternoon
1.6	7.75	01/04(Wed.)	8.0	45bfce11c22c0770e95c1906fb17d849df90c483	23	Evening
4.9	15.0	01/07(Sat.)	14.0	24fe742a61a6eb9a073ba77f25085e7e87fed8b5	22	Evening
0.0	3.25	01/02(Mon.)	0.0	c1ee6cbef94a9aadc72fb2360ce9280cc9356dc8	17	Afternoon
0.0	6.5	01/07(Sat.)	6.0	9bb409521e8b17df77302d5b286cd527dffb1e17	20	Evening
1.7	7.5	01/03(Tue.)	6.0	8f643afbb57ff3172d75f545baf340550f78f156	19	Evening
1.6	8.75	01/04(Wed.)	13.0	c832d0db91675481f6efc14a4191eb3fae42c716	18	Evening
0.7	5.0	01/04(Wed.)	3.0	85a6f8f64be725f488f8d81591b2ff57d95c6e6d	23	Evening
1.4	9.5	01/05(Thu.)	16.0	4e821769c42aa5cf25716833a91d046ea8d9ec15	18	Evening
1.2	6.5	01/03(Tue.)	6.0	d08a78beb81843bc9578f6698904c8cf8dcb3dad	19	Evening
9.5	28.0	01/01(Sun.)	30.0	f76e0fe45cd730aa4dc4d7d893d5a1da114b9daa	2	Night
7.9	22.25	01/02(Mon.)	18.0	baf2db539ec6b515d57ba20f998acb48a0845fc7	1	Night
17.8	44.5	01/03(Tue.)	43.0	6aca9fbaee6c96a5d634a058ee7402ba8066641b	17	Afternoon
2.4	10.25	01/03(Tue.)	13.0	4f99729f05223334a29853ed66f897055d13b4a3	11	Morning
11.7	30.0	01/07(Sat.)	19.0	9e25c7aac9872780f50fe1b4f3281d8016f72d58	13	Afternoon
2.0	9.75	01/06(Fri.)	14.0	ba642634c7b38b81ece283f7cb10439125cbd7e6	16	Afternoon
0.2	3.5	01/04(Wed.)	1.0	1aa8b9e9c4cde3095e0ce709ca5d60fe5b8c789c	13	Afternoon
3.5	12.75	01/04(Wed.)	15.0	492e71d0a8b4a4271ce4ba40677287538fdf5bd9	10	Morning
1.95	9.5	01/03(Tue.)	13.0666666667	9c695b1e042dc0950b91b644796723ff1ad2df02	16	Afternoon
0.0	5.5	01/07(Sat.)	5.0	78081cd35c6fe8ff386ef8de1e6d716265266425	19	Evening
0.0	6.25	01/02(Mon.)	6.0	10079cb76b757308ef8080091c0d44cdc65564b2	17	Afternoon
9.3	25.5	01/06(Fri.)	20.0	0347e93c2342684cffa867e574c617baaee89268	11	Morning
1.36	7.5	01/06(Fri.)	8.86666666667	5657757e4ecff806348d2ac8be09bf16b4fcded1	18	Evening
4.2	16.0	01/06(Fri.)	23.0	79ccb4d804e26c8b79b707baf8bb82c3d671d0fb	17	Afternoon
0.3	1.47	01/05(Thu.)	3.0	a34c88fe341c6f3d3643e53a7bb4fc2b3fce837a	15	Afternoon
1.3	7.0	01/05(Thu.)	7.0	4417f87646281ed631583d8fbdac693b3bffaea7	8	Morning
0.0	9.25	01/07(Sat.)	15.0	d5bc0edce27c487e5903a876e10de2fdacaf11e1	21	Evening
19.1	51.25	01/03(Tue.)	42.0	762f11717e971c624b5c6904f7ed2a968302eee8	11	Morning
0.0	7.5	01/05(Thu.)	7.0	9fc1f8e4162a27018400002af67e3d7372e02607	14	Afternoon
0.1	3.25	01/05(Thu.)	0.0	7bfc92e775b77977d6332cbc4ce64a29e88fbdf0	22	Evening
1.2	7.0	01/05(Thu.)	10.0	3ef216afb7afc95c1441444f65e200997164b906	18	Evening
1.0	6.5	01/02(Mon.)	7.0	a5fe6c5d14b25501dd7dfba0277cc1c5989b00f0	0	Night
1.3	7.75	01/05(Thu.)	11.0	ac7294e8ccff7f33ce0bf781af73e6d9f56ae325	18	Evening
1.74	8.5	01/06(Fri.)	10.0	a02d1ffd8043bb2eea72085e34c7e0cf4b1f6ba0	13	Afternoon
0.97	6.0	01/05(Thu.)	4.0	f3155b4d0774dd2b0c2116b8395243e50e45c582	22	Evening
0.6	4.75	01/04(Wed.)	3.0	315a39c3df306089b6ada201ef448451e17b0afa	12	Afternoon
1.6	7.75	01/06(Fri.)	8.0	86a20f67620aa5727a4ec506c46af0657df60b4d	13	Afternoon
1.5	7.75	01/04(Wed.)	9.0	d4f4c2635bfccd51896ec68a2e0b601673806fce	20	Evening
1.1	6.25	01/07(Sat.)	6.0	0745eb016a22a0f41b70fa4ba7eea459978998b4	14	Afternoon
0.5	4.75	01/01(Sun.)	4.0	e944f261bb3c2a271e24b559e4694e00653080e0	5	Night
18.1	44.5	01/04(Wed.)	21.0	f2c6143e3bdbdd83546c9d38b91df2c203ce50fe	5	Night
15.9	41.0	01/03(Tue.)	38.0	125a014619cacd4431c880138499e76093e84d29	13	Afternoon
3.5	13.25	01/04(Wed.)	19.0	a7115f3033971446edddf3c0bc2810afbd24d827	18	Evening
1.3	7.25	01/01(Sun.)	9.0	78c14b5094f89fa5f78637b73e7449c98f9e58cc	0	Night
0.9	5.5	01/02(Mon.)	4.0	7a14435f080c77ff6f69370885055529da38c23c	10	Morning
6.9	21.0	01/04(Wed.)	24.0	071e17d03c6275b3a818599a95c5a8820ca9865b	11	Morning
0.6	6.25	01/05(Thu.)	8.0	03cdf2be92120cbbd954b82e210d4f4adbc4e36c	9	Morning
1.0	6.25	01/05(Thu.)	6.0	85255f6b9a0705a975d310621cb3b063b4f9c2bd	12	Afternoon
0.6	6.25	01/04(Wed.)	9.0	fecb1d7d03c1379f9bb952c067e5b1d630c2f42c	9	Morning
2.7	9.75	01/01(Sun.)	7.0	95452314e8e6344117908dab16c75cc7af6dd01f	16	Afternoon
0.0	21.5	01/01(Sun.)	33.0	35f69d006f432f6a126760686e843970829be1af	1	Night
1.3	7.25	01/05(Thu.)	9.0	4e2c2677cad58d6c26fa4016dd5e1dbbf4231555	10	Morning
1.9	9.0	01/07(Sat.)	12.0	a4554157e1b22c7270ca2e612c7fc56dd99eaa6c	20	Evening
0.0	3.25	01/06(Fri.)	0.0	95518395cc99f4b637aa26e6522049c5314db5df	14	Afternoon
0.9	5.5	01/01(Sun.)	5.0	41efa3db0d4aca558a35882039ce1ce3be277c30	4	Night
3.9	14.25	01/06(Fri.)	20.0	e2487a8df2033a073cb2dba57d10dc894b516e82	7	Morning
3.9	14.0	01/04(Wed.)	18.0	0679f207fdbf5a43de42ab948227bc5f42863747	7	Morning
0.4	4.25	01/02(Mon.)	3.0	cb6de353f39543fff11af5f442d9a4f248de7c04	12	Afternoon
4.3	14.25	01/04(Wed.)	17.0	7cc7689c729bfec37f00ea01e769bd55a5e7e547	8	Morning
0.0	7.5	01/02(Mon.)	7.0	6b4acdd0650e77bf66d2358147f2b1f41a4adb20	19	Evening
17.0	45.25	01/05(Thu.)	58.0	7d1a33d7649f2eb0062b2a5c6256a8c609cb94a8	18	Evening
3.3	11.75	01/01(Sun.)	12.0	1b0054c941699fd67627ea8033c1852f8c5895ea	16	Afternoon
0.0	4.75	01/04(Wed.)	1.0	d86a0276a187cf086caa0efdac1e6cb541840290	13	Afternoon
0.8	5.25	01/03(Tue.)	4.0	c4c27d34e0fc9153fa815961e9871049d1f77d17	19	Evening
4.9	17.0	01/06(Fri.)	22.0	d82a1c38a4cd8194300a38cc6f40a6b02000cc51	19	Evening
0.8	6.0	01/07(Sat.)	6.0	92781eba3c0ad14dcbfc795dc87b0b49ebeddd07	10	Morning
2.5	10.75	01/04(Wed.)	16.0	c9119b33315796316d0a800b7d5e6f1089ee9cc4	20	Evening
8.9	24.5	01/01(Sun.)	16.0	f36adb9257871eb1a472c009c26e75eeecb4c5b4	13	Afternoon
0.7	5.25	01/01(Sun.)	4.0	0c11dbee51b02a380bdc634fdb09e5c14984995d	3	Night
0.0	4.75	01/07(Sat.)	5.0	f97800508a17f11bbaa14ada01a8baba178fd3e6	14	Afternoon
0.5	4.5	01/04(Wed.)	1.0	305403afa077587fc5c45a14a4c04b511dbcd68d	11	Morning
0.6	5.25	01/03(Tue.)	5.0	3c1c1cf7ab8b720e480aa6c1def6e0b954d6a260	8	Morning
2.4	11.75	01/06(Fri.)	19.0	ed8e06cc9970e4a6276adfbf942fd976976f5963	9	Morning
1.7	8.0	01/02(Mon.)	8.0	f5ee2439eb53cf90e19751aaedb52989b1979704	12	Afternoon
1.1	7.0	01/05(Thu.)	9.0	9380972bcb11b32224686e8c2123d5b8674ca5c2	15	Afternoon
1.9	8.5	01/01(Sun.)	9.833333	021ce768d1d40fe28e7ed725b3a9b3b26d1f2334	16	Afternoon
17.4	43.25	01/03(Tue.)	21.0	cbfcc07158ea74fd00f1d65a8bc656b1e109110d	20	Evening
0.1	10.75	01/01(Sun.)	10.0	06e1a48a94168b13330a0cb49a259f8257adc247	13	Afternoon
18.6	45.25	01/07(Sat.)	25.0	6c5447d86faa1be441114f34d2d14ae4d52f9bed	10	Morning
9.0	25.75	01/03(Tue.)	28.0	4eed96644fa8d862ba9656ac25d1432f1c5d364e	17	Afternoon
17.9	44.25	01/03(Tue.)	26.0	7dfb402eec3aa00125587a6afad049a7ed8337a2	13	Afternoon
0.0	5.75	01/01(Sun.)	5.0	8acd58c1d5d96d65deea85b9e38a4930b865b795	17	Afternoon
1.2	7.0	01/07(Sat.)	8.0	68145db7c0924eb18cf740e302902717efa68e5d	15	Afternoon
2.5	9.5	01/02(Mon.)	8.0	eced482026769c96a27951799654a3a2560e68b1	1	Night
3.6	13.5	01/02(Mon.)	15.0	b2ac6f0cdc7b02d96288b54518a5b73e2f9ed72c	19	Evening
0.0	5.5	01/07(Sat.)	5.0	9b6439da755fd47dbec139694ef04e1745d22b33	11	Morning
0.6	6.75	01/06(Fri.)	9.0	6c56d99c9e44fafb6b27119de3dd3da0141623c5	16	Afternoon
1.0	5.75	01/01(Sun.)	4.0	ee5802781c2fc04b2899f6c537170b288f963419	7	Morning
2.86	11.0	01/07(Sat.)	12.1333333333	2fb1370d35728aec28075418569eb8373428692a	0	Night
0.8	5.5	01/07(Sat.)	5.0	b51589fda3a190edd0572b20d2fe8a93008f529d	10	Morning
1.19	6.25	01/01(Sun.)	6.0	c1c13332c62a2e9fe44951574ddff5199899a9b8	2	Night
4.9	17.0	01/03(Tue.)	19.0	c68cd4424d88d8af470f71c2edd9884a9696e1cd	13	Afternoon
0.0	10.5	01/05(Thu.)	20.0	ecb15441ab37326cc7cfa2d6dc572c1da5299365	9	Morning
12.5	32.5	01/07(Sat.)	24.0	9c5b2f49ef92bbce62a4ab282bfb99df549fd9aa	10	Morning
0.0	7.5	01/01(Sun.)	8.0	895a6d6d772383c631f72777c7015abc5c3dbfcc	1	Night
16.7	42.75	01/04(Wed.)	34.0	d468368a16d625e761ce7f91b1fc2399677f9421	18	Evening
0.3	4.0	01/05(Thu.)	2.0	c2a1c5dd0bc07bbd53cb9003a3a18d44425cdcb0	10	Morning
4.8	16.0	01/01(Sun.)	17.0	b055e064b04b43bb8b9471fc38dcc899c421845a	0	Night
0.4	4.5	01/01(Sun.)	3.0	1867192d391d7e187ffad89d020d8211aea5e740	4	Night
0.0	4.0	01/06(Fri.)	2.0	3a03b7aadd39f16f2f228b2e75ff58dc66616e0f	10	Morning
1.1	7.5	01/05(Thu.)	10.0	55a63a2fc8c63802470320b98a9094e4b1cfdfc6	9	Morning
2.0	11.25	01/06(Fri.)	20.0	e71de23665fc5f59430e31606ccc2262e54cf1e4	17	Afternoon
1.2	6.25	01/02(Mon.)	4.0	b1b5839db25d7bdd35c8fd1503c3f9a0daafdf49	8	Morning
0.57	5.0	01/03(Tue.)	4.233333	74c6e1325d0ebad26c0beabe143928bcad47be63	5	Night
0.0	8.75	01/01(Sun.)	8.0	2bd5da0ea5ec995bf72cb91e35d3e0af005e6051	10	Morning
2.4	9.5	01/04(Wed.)	11.0	a37e6a823d54ea6dcd20ebac9affa002c48e4d19	8	Morning
4.1	13.25	01/02(Mon.)	13.0	ac472955eef48eb06e06e936900fe6137e5cf9d2	2	Night
4.2	13.25	01/07(Sat.)	9.0	b352262ca9945d748a81809dbabc634786e0b67c	2	Night
33.2	79.25	01/02(Mon.)	48.0	d60746ad9d43b13b32cc45b4039bed83fbc57292	16	Afternoon
1.12	8.75	01/06(Fri.)	12.0	436dbceaf1f9c451ada7a65db42a39a6b1ed7fb2	14	Afternoon
0.0	5.0	01/05(Thu.)	5.0	24599e6202e48300a4d100d3be76ca610f8fdac7	13	Afternoon
0.1	10.0	01/01(Sun.)	13.0	72256002697f88c51bf2fedbf4632378d3f0bc1f	2	Night
0.0	75.0	01/05(Thu.)	0.0	e1d1c8429591b80bd1ddf8a57fb6ae7d1cc80576	21	Evening
1.7	7.75	01/07(Sat.)	7.0	aefc073950b0979dc6c29232eb3131caa6a3aaa4	22	Evening
16.3	40.0	01/06(Fri.)	22.0	31364e200ee42f21591642d8069ba0a87cf06e4c	0	Night
0.1	3.25	01/02(Mon.)	1.0	371b89f5b0364e2ead38ee751c1ec667b32348c1	4	Night
0.4	4.5	01/02(Mon.)	4.0	902ab6494da62ca004a1d562a6d5e2b644439ac5	21	Evening
1.62	8.75	01/03(Tue.)	13.1833333333	7781077ad3802f1488edf4d448fa501b5d890bbf	16	Afternoon
1.2	6.5	01/02(Mon.)	6.0	09e1654b790827ab19c9af765182456207513595	7	Morning
0.2	11.5	01/07(Sat.)	11.0	2af9b9b38077cf81cfef617678c6e60dce8d7964	3	Night
7.6	21.0	01/06(Fri.)	16.0	f3639689b12944c9522586404ac8fdd1b883d876	22	Evening
0.4	4.5	01/03(Tue.)	3.0	7c87b8f2f5bf5802fb736bacb15c8680f8baba26	12	Afternoon
0.8	16.25	01/01(Sun.)	30.0	4b6d897734f1a5153eb35722be95858d56bfc363	2	Night
0.0	6.0	01/06(Fri.)	5.0	c1d7f578565b08115db94b9ebcd7bff43fbef64e	15	Afternoon
0.0	3.5	01/01(Sun.)	1.0	a39b435f13846bc43d09b106df2f04551a55c274	4	Night
0.0	7.5	01/06(Fri.)	10.0	9d3ca104c629e811fc86f43ac0c016005da6e50b	13	Afternoon
1.8	8.5	01/05(Thu.)	9.0	a33469c3edbe1a7b98a79ad881d31d616e0af702	22	Evening
2.5	9.75	01/05(Thu.)	11.0	7cb9cc6af79211a361c67495dee082a8ac171c9e	22	Evening
1.04	6.0	01/01(Sun.)	5.083333	fecdf85659266e8b401668f57076dbceed7a5559	11	Morning
0.0	8.0	01/05(Thu.)	8.0	6a9ea4b1a6533d8353ee9daade72f812f0c2e995	20	Evening
0.2	12.75	01/04(Wed.)	18.0	e63a9adf35086ccb7b1545a761ec251ddd2d27d8	8	Morning
0.5	4.5	01/07(Sat.)	2.0	a6e9b73702e83744eec166ab6074b96db8cd4604	9	Morning
16.3	41.75	01/06(Fri.)	38.0	a5801ea125b12b3eb42a28f94745dd84146632ae	19	Evening
17.3	43.25	01/07(Sat.)	27.0	989df7c137e29ce38204a25e9b74a93a76c013d5	12	Afternoon
0.0	7.25	01/06(Fri.)	9.0	bf19f15ee2335499535e27ebb6271dfc530b18f2	20	Evening
1.2	7.75	01/06(Fri.)	11.0	df60cbc3bbdcdddeb45160bf082bea01ce519a26	15	Afternoon
0.0	6.25	01/04(Wed.)	0.0	890ff9770c6112cbb1499edbca1ecf43e4af4204	11	Morning
0.8	5.25	01/06(Fri.)	4.0	e8f1c39fe39c811e924e1aa82a71690fdb959e27	16	Afternoon
12.5	32.25	01/01(Sun.)	21.0	71051c1c4a8185e8c0cf082d605a7a8ca3c9ceff	15	Afternoon
3.2	12.25	01/05(Thu.)	15.0	66196ead4e47631f39a683a8ea1e129cf1bee593	21	Evening
0.7	5.0	01/05(Thu.)	3.0	20f2c43f2e0d9a049883b0c098130c23d2d3824b	15	Afternoon
0.0	6.75	01/07(Sat.)	6.0	32adf4f9dea43815fbc40e766b0988f93735a9d4	4	Night
1.4	8.25	01/06(Fri.)	10.0	26edd02d2513e8a42f6206ddd55d12eb0fbd60c3	17	Afternoon
6.1	18.25	01/04(Wed.)	16.0	81b34f5ddca0239292d3e4e522d83b46d1253f3e	20	Evening
8.2	23.0	01/05(Thu.)	21.0	1e8a5d49fb64a0c73e0abfd7bf944165dea7c655	10	Morning
0.0	7.0	01/03(Tue.)	7.0	19b525c75a6b73eac5be479268cef5a921cace47	8	Morning
0.0	3.25	01/03(Tue.)	0.0	2a224621d91cc1009a9024d4589e08fbd2019058	12	Afternoon
0.57	5.75	01/03(Tue.)	6.0	1c9ee9d8ecf3fb9d4db85412683e0eae6ffa35b8	16	Afternoon
